등록일자,조도2(0~255단계),조도4(0~255단계),조도6,누적전력량3(W),누적전력량4(W),누적전력량6(W)
2020-11-14 17:03,0,0,0,0,89,92
2020-11-14 17:03,2,0.1,0.1,0,100,100
2020-11-14 17:03,4,0,0,0,27,44
2020-11-14 17:03,4,0,0,0,2,2
2020-11-14 17:04,51,17.2,13.8,0,64,75
2020-11-14 17:04,15,0,0,0,100,100
2020-11-14 17:04,4,0,0,0,77,80
2020-11-14 17:04,3,0,0,0,10,32
2020-11-14 17:04,5,1.5,1.5,1,77,82
2020-11-14 17:04,7,0,0,0,90,91
2020-11-14 17:04,1,29.8,31.1,0,0,0
2020-11-14 17:04,32,6.7,4.7,1,0,0
2020-11-14 17:04,2,0,0,0,76,84
2020-11-14 17:04,42,0.7,0.7,1,58,58
2020-11-14 17:05,18,13,13,0,0,0
2020-11-14 17:05,15,5.7,5.8,0,87,87
2020-11-14 17:05,12,0,0,1,16,16
2020-11-14 17:05,7,0,0,0,56,58
2020-11-14 17:05,10,23.3,24.3,0,63,82
2020-11-14 17:05,13,0.1,0.1,0,100,100
2020-11-14 17:05,10,0,0,0,100,100
2020-11-14 17:05,10,1,0.9,1,69,78
2020-11-14 17:06,32,0,0,0,100,100
2020-11-14 17:06,12,0,0,0,100,100
2020-11-14 17:06,5,6.1,6,1,33,34
2020-11-14 17:06,4,1.3,1.3,0,0,0
2020-11-14 17:07,23,9.5,9.4,0,61,62
2020-11-14 17:07,56,6.6,0,1,97,98
2020-11-14 17:07,2,0.2,0.2,0,95,95
2020-11-14 17:07,NaN,0.1,0.1,0,99,100
2020-11-14 17:07,9,9.9,9.4,0,100,100
2020-11-14 17:07,1,0,0,0,100,100
2020-11-14 17:07,5,0,0,0,100,100
2020-11-14 17:07,13,0,0,0,100,100
2020-11-14 17:07,12,0.4,0.5,0,80,88
2020-11-14 17:08,12,8.6,7,1,100,100
2020-11-14 17:08,5,0,0,0,100,100
2020-11-14 17:08,2,0,0,0,62,69
2020-11-14 17:08,4,0,0,0,80,86
2020-11-14 17:08,21,51.8,0,0,86,89
2020-11-14 17:08,56,2.2,2.3,0,0,0
2020-11-14 17:08,57,8.7,13.8,1,100,100
2020-11-14 17:08,44,0,0,0,100,100
2020-11-14 17:08,5,2.2,2.1,1,100,100
2020-11-14 17:08,11,0,0,0,82,84
2020-11-14 17:08,0,0.2,0.2,0,100,100
2020-11-14 17:09,12,0,0,0,36,35
2020-11-14 17:09,53,10.7,19.4,0,100,86
2020-11-14 17:09,0,0,0,0,100,100
2020-11-14 17:09,10,0,0,0,66,66
2020-11-14 17:09,32,72.8,1.8,0,0,0
2020-11-14 17:09,17,0.1,2.2,0,49,64
2020-11-14 17:09,78,6.3,6.8,1,42,89
2020-11-14 17:09,NaN,0,0,0,65,69
2020-11-14 17:09,16,11.1,10.9,1,26,98
2020-11-14 17:09,58,26.7,24.6,1,0,0
2020-11-14 17:09,71,0,0,1,97,98
2020-11-14 17:09,52,0,0,1,28,29
2020-11-14 17:09,17,3.6,3.7,0,73,73
2020-11-14 17:10,14,0.1,0.1,0,100,20
2020-11-14 17:10,28,0.1,0.1,0,68,68
2020-11-14 17:10,2,0,0,0,100,100
2020-11-14 17:10,5,5.1,5,0,100,0
2020-11-14 17:10,9,0,0,0,100,100
2020-11-14 17:10,0,0,0,0,100,100
2020-11-14 17:10,7,2.5,2.4,0,0,0
2020-11-14 17:10,15,3.7,3.6,1,100,100
2020-11-14 17:10,10,0,0,0,100,100
2020-11-14 17:10,14,6.5,6.8,0,100,100
2020-11-14 17:10,0,0,0,0,88,88
2020-11-14 17:11,16,2.5,2.4,0,0,0
2020-11-14 17:11,24,20.5,7.4,0,100,100
2020-11-14 17:11,53,8.7,15.2,1,0,0
2020-11-14 17:11,0,2.8,3.4,1,94,94
2020-11-14 17:11,3,0,0,0,53,53
2020-11-14 17:11,35,0,0,1,100,100
2020-11-14 17:11,3,4.7,4.7,1,64,88
2020-11-14 17:11,3,2.3,2.4,0,100,100
2020-11-14 17:12,NaN,0,0,0,98,98
2020-11-14 17:12,4,0,0,0,100,100
2020-11-14 17:12,60,19.7,20,1,95,94
2020-11-14 17:12,21,17.2,6,1,100,100
2020-11-14 17:12,70,6.3,3.6,0,99,97
2020-11-14 17:12,3,0,0,1,0,0
2020-11-14 17:12,24,4.1,4.2,0,100,100
2020-11-14 17:12,11,0,0,0,100,100
2020-11-14 17:12,5,0,0,0,27,0
2020-11-14 17:12,12,0,0,1,100,31
2020-11-14 17:12,19,0,0,0,0,0
2020-11-14 17:12,10,10.7,10.7,0,28,20
2020-11-14 17:12,5,5.8,2.9,1,100,100
2020-11-14 17:12,30,6.6,6.7,1,71,100
2020-11-14 17:13,7,0,0,1,0,1
2020-11-14 17:13,4,4.6,4.5,0,44,44
2020-11-14 17:13,56,19.5,0,0,67,67
2020-11-14 17:13,33,0.2,0.2,0,100,100
2020-11-14 17:13,14,0,0,1,76,53
2020-11-14 17:13,24,0,0,0,100,100
2020-11-14 17:13,9,0,0,0,96,96
2020-11-14 17:13,53,0,0,1,63,61
2020-11-14 17:13,11,2,2,0,40,42
2020-11-14 17:13,8,0,0,0,100,100
2020-11-14 17:14,1,0,0,0,38,42
2020-11-14 17:14,13,4,0,0,100,100
2020-11-14 17:14,8,0,0,0,18,16
2020-11-14 17:14,8,0,0,1,72,70
2020-11-14 17:14,3,0,0,0,100,100
2020-11-14 17:14,2,1.4,1.4,0,18,15
2020-11-14 17:14,44,9.2,0.2,1,100,100
2020-11-14 17:14,4,5.2,5,0,22,22
2020-11-14 17:14,10,1.2,1.2,0,98,98
2020-11-14 17:14,21,0.3,0,0,18,23
2020-11-14 17:15,15,0,1.1,0,100,100
2020-11-14 17:15,7,0,0,0,100,78
2020-11-14 17:15,7,0.1,0.1,0,100,100
2020-11-14 17:15,60,2.2,1.7,1,100,84
2020-11-14 17:15,64,2.2,2.3,0,84,83
2020-11-14 17:15,10,0,0,0,85,99
2020-11-14 17:15,7,0,0,0,84,87
2020-11-14 17:15,2,0,0,0,100,0
2020-11-14 17:16,6,4.6,4.6,1,97,98
2020-11-14 17:16,8,0.1,0.1,0,100,100
2020-11-14 17:16,9,8.6,8.6,0,91,95
2020-11-14 17:16,53,0,0,1,84,85
2020-11-14 17:16,33,0.1,0.1,0,97,97
2020-11-14 17:16,67,19,2.2,1,100,100
2020-11-14 17:16,5,0,0,0,100,100
2020-11-14 17:16,16,2.7,2.7,0,100,100
2020-11-14 17:16,4,0,0,1,100,100
2020-11-14 17:16,12,1.4,1.6,1,100,100
2020-11-14 17:16,11,6.1,6.1,1,92,91
2020-11-14 17:16,3,0,0,0,100,100
2020-11-14 17:16,13,8.1,8.2,0,100,100
2020-11-14 17:16,7,0,8.9,0,100,100
2020-11-14 17:17,3,2.9,3,0,100,100
2020-11-14 17:17,39,0,0,1,100,100
2020-11-14 17:17,6,5.7,11.3,0,52,57
2020-11-14 17:17,36,1.8,1.8,0,97,96
2020-11-14 17:17,7,0,0,0,0,6
2020-11-14 17:17,8,0,0,1,100,100
2020-11-14 17:17,14,0,0,0,95,96
2020-11-14 17:17,3,0,0,0,75,80
2020-11-14 17:18,12,6.6,7,0,79,80
2020-11-14 17:18,6,0,0,0,100,100
2020-11-14 17:18,36,0.1,0.1,0,100,99
2020-11-14 17:18,9,4.5,5.4,0,100,0
2020-11-14 17:18,10,0,0,0,95,97
2020-11-14 17:18,12,0,0,0,100,100
2020-11-14 17:18,2,0.4,0.1,0,100,94
2020-11-14 17:18,15,0,0,0,100,100
2020-11-14 17:18,7,5.9,5.8,0,72,72
2020-11-14 17:18,4,0,0,0,100,100
2020-11-14 17:18,83,61.9,37.2,1,100,100
2020-11-14 17:18,6,0.1,0.1,0,60,68
2020-11-14 17:19,9,1.4,1.4,0,51,51
2020-11-14 17:19,2,0,0,1,54,30
2020-11-14 17:19,9,0,0,1,77,82
2020-11-14 17:19,NaN,5.6,4.2,0,98,100
2020-11-14 17:19,4,8.6,8.4,0,33,32
2020-11-14 17:19,12,0.1,0.1,0,100,100
2020-11-14 17:19,36,14.2,0,1,100,100
2020-11-14 17:19,7,11.3,11.1,0,64,64
2020-11-14 17:19,6,5.1,5.1,0,79,82
2020-11-14 17:19,57,0.1,14.8,1,50,47
2020-11-14 17:19,18,4.3,4.3,0,38,38
2020-11-14 17:19,9,4.6,5.6,0,100,100
2020-11-14 17:20,55,0.1,0.1,1,100,100
2020-11-14 17:20,36,0.4,0.5,1,55,69
2020-11-14 17:20,4,0,0,0,78,90
2020-11-14 17:20,22,0,3.9,0,100,100
2020-11-14 17:20,3,0,0,0,100,100
2020-11-14 17:20,18,0.1,0.1,0,0,0
2020-11-14 17:21,13,0,0,0,97,99
2020-11-14 17:21,NaN,0,0,0,100,100
2020-11-14 17:21,69,3.4,3.3,1,93,93
2020-11-14 17:21,1,0,0,0,100,100
2020-11-14 17:21,8,13,13.2,1,51,51
2020-11-14 17:21,21,17.9,17.8,1,100,100
2020-11-14 17:21,26,12,30.6,1,0,75
2020-11-14 17:21,50,0,0,0,100,100
2020-11-14 17:21,64,8.3,2.7,0,59,64
2020-11-14 17:21,4,0,0,0,100,100
2020-11-14 17:21,46,0,0,0,0,0
2020-11-14 17:21,56,6.9,5.8,1,83,0
2020-11-14 17:22,4,0,0,1,91,95
2020-11-14 17:22,3,0,0,0,100,100
2020-11-14 17:22,10,3.5,3.4,0,100,100
2020-11-14 17:22,16,0,0,1,27,28
2020-11-14 17:22,19,11.1,12,1,82,82
2020-11-14 17:22,0,0,0,0,100,100
2020-11-14 17:22,3,8.8,8.9,0,100,100
2020-11-14 17:22,13,0,0,0,100,100
2020-11-14 17:22,1,0,0,0,100,100
2020-11-14 17:22,7,0,0,0,100,100
2020-11-14 17:22,40,0,0,1,100,100
2020-11-14 17:22,8,7.3,7.2,1,76,76
2020-11-14 17:23,80,19,20,1,100,100
2020-11-14 17:23,0,1.3,1.3,0,100,100
2020-11-14 17:23,44,12.6,23.6,0,100,100
2020-11-14 17:23,36,0,0,1,100,100
2020-11-14 17:23,0,2,2,0,98,98
2020-11-14 17:23,1,0.3,0.3,0,100,100
2020-11-14 17:23,17,0,0,0,97,100
2020-11-14 17:23,4,14,13.9,0,92,92
2020-11-14 17:23,29,0.2,5.5,1,100,100
2020-11-14 17:23,32,4.1,4.1,1,81,81
2020-11-14 17:23,54,7.4,7.3,1,35,46
2020-11-14 17:23,20,3.7,5.7,1,38,37
2020-11-14 17:23,5,0,0,0,29,27
2020-11-14 17:23,27,0.1,18,0,100,100
2020-11-14 17:23,6,11.3,11.1,0,98,100
2020-11-14 17:23,6,0,0,0,85,0
2020-11-14 17:24,6,0,0,1,99,100
2020-11-14 17:24,31,0,16.5,1,100,100
2020-11-14 17:24,3,0,0,1,51,64
2020-11-14 17:24,18,0,0,0,73,82
2020-11-14 17:24,9,0.6,0.5,0,100,100
2020-11-14 17:24,10,0,0,0,100,100
2020-11-14 17:24,4,0,0,0,100,100
2020-11-14 17:24,9,0,0,0,100,0
2020-11-14 17:24,13,4.7,4.9,0,14,17
2020-11-14 17:24,84,0.4,0.5,1,100,100
2020-11-14 17:24,33,15.5,15.4,1,23,23
2020-11-14 17:24,8,0,0,1,0,0
2020-11-14 17:24,13,0,0,1,100,68
2020-11-14 17:24,7,0,0,1,98,100
2020-11-14 17:24,10,0,0,0,100,100
2020-11-14 17:25,8,1.4,1.4,0,96,97
2020-11-14 17:25,5,0,0,0,91,97
2020-11-14 17:25,12,0,0,0,100,100
2020-11-14 17:25,7,0,0,0,99,100
2020-11-14 17:25,7,0.2,0.2,0,32,31
2020-11-14 17:25,1,0,0,0,96,96
2020-11-14 17:25,9,0,0,0,41,62
2020-11-14 17:25,55,5.3,5.3,1,0,28
2020-11-14 17:25,51,22,21.9,0,100,100
2020-11-14 17:25,3,6.3,6.3,0,100,100
2020-11-14 17:25,8,5.9,5.9,1,70,69
2020-11-14 17:25,47,0.1,3.2,1,100,100
2020-11-14 17:25,20,0,0,0,0,0
2020-11-14 17:26,42,0,0,1,24,24
2020-11-14 17:26,13,0,0,0,98,100
2020-11-14 17:26,19,0,0,1,98,98
2020-11-14 17:26,9,0.2,0.3,0,100,100
2020-11-14 17:26,11,0,0,1,100,100
2020-11-14 17:26,4,3.2,3.2,0,100,100
2020-11-14 17:26,3,0,0,0,89,95
2020-11-14 17:26,66,0,0,0,100,100
2020-11-14 17:26,7,18.4,18.2,0,40,40
2020-11-14 17:27,43,16.5,0.1,1,7,9
2020-11-14 17:27,43,0,0,1,0,0
2020-11-14 17:27,0,2,1.9,1,98,98
2020-11-14 17:27,14,13.5,13.6,0,97,100
2020-11-14 17:27,0,0.7,0.8,1,100,100
2020-11-14 17:27,4,7.3,7.4,0,98,98
2020-11-14 17:27,23,6,6,1,100,100
2020-11-14 17:27,16,7,7,0,100,100
2020-11-14 17:27,13,0.1,0.1,0,100,100
2020-11-14 17:27,2,0,0,0,80,100
2020-11-14 17:27,5,0,2.4,0,100,100
2020-11-14 17:27,13,5.2,5.3,0,100,100
2020-11-14 17:27,60,3.4,17.5,0,65,85
2020-11-14 17:28,14,2,2.1,0,87,95
2020-11-14 17:28,15,0,0,0,100,100
2020-11-14 17:28,8,0,0,0,56,79
2020-11-14 17:28,0,0,0,0,100,100
2020-11-14 17:28,21,0,0.4,1,100,100
2020-11-14 17:28,3,0.1,4,0,100,100
2020-11-14 17:28,16,13.6,12.8,1,0,0
2020-11-14 17:28,10,0,0,1,42,43
2020-11-14 17:28,16,1.8,1.7,1,100,100
2020-11-14 17:28,6,0.2,0.2,0,57,81
2020-11-14 17:28,6,0,0,0,100,100
2020-11-14 17:28,2,0.9,0.9,0,38,40
2020-11-14 17:28,44,0.1,0.1,0,15,15
2020-11-14 17:28,4,5.2,4.9,0,54,53
2020-11-14 17:28,16,8.8,8.6,0,98,100
2020-11-14 17:28,5,0,0,0,0,0
2020-11-14 17:29,15,0.4,0.4,1,0,0
2020-11-14 17:29,11,0,0,1,0,0
2020-11-14 17:29,7,0,0,0,100,100
2020-11-14 17:29,6,0,0,0,89,96
2020-11-14 17:29,49,0,0,0,100,100
2020-11-14 17:29,10,0,0,0,81,81
2020-11-14 17:29,4,0,0,0,65,84
2020-11-14 17:29,7,0,0,0,100,100
2020-11-14 17:29,50,5.2,2.6,0,100,92
2020-11-14 17:29,18,0,0,0,93,100
2020-11-14 17:29,59,0,0,1,78,92
2020-11-14 17:29,29,29.7,29.7,0,45,47
2020-11-14 17:29,5,0,0,1,29,29
2020-11-14 17:30,9,0,0,0,98,87
2020-11-14 17:30,4,0,0,0,66,66
2020-11-14 17:30,75,9.5,21.1,1,100,100
2020-11-14 17:30,80,10.8,21.6,1,96,45
2020-11-14 17:30,12,0,0,0,85,80
2020-11-14 17:30,8,0.1,0.1,0,56,82
2020-11-14 17:30,10,0,0,0,95,100
2020-11-14 17:30,44,0,0,0,100,100
2020-11-14 17:30,52,0.3,0.3,1,70,87
2020-11-14 17:30,16,0.9,0.9,1,87,87
2020-11-14 17:30,38,0.1,13,0,100,100
2020-11-14 17:30,31,0.1,12.6,0,100,100
2020-11-14 17:30,83,14.3,14.5,1,100,100
2020-11-14 17:31,15,0.1,0.1,0,0,0
2020-11-14 17:31,2,0,0,0,85,91
2020-11-14 17:31,14,0,0,0,70,0
2020-11-14 17:31,2,4.5,4.5,0,86,85
2020-11-14 17:31,14,4.1,4.1,0,93,95
2020-11-14 17:31,2,0,0,0,100,100
2020-11-14 17:31,32,0,0,0,100,100
2020-11-14 17:31,4,12.2,12.3,0,5,6
2020-11-14 17:31,1,0,0,0,43,43
2020-11-14 17:31,3,0,0,0,95,100
2020-11-14 17:32,0,0.9,0.9,0,100,100
2020-11-14 17:32,8,0,0,0,100,100
2020-11-14 17:32,2,0,0,0,100,94
2020-11-14 17:32,55,3.4,0,1,52,100
2020-11-14 17:32,7,0,0,1,100,100
2020-11-14 17:32,4,2.4,2.4,0,91,92
2020-11-14 17:32,23,0,0,0,87,92
2020-11-14 17:32,9,5.6,5.6,0,92,91
2020-11-14 17:32,5,11.2,11.1,0,100,89
2020-11-14 17:32,3,0,0,0,100,100
2020-11-14 17:32,10,21.4,21.5,0,81,81
2020-11-14 17:33,53,10.4,10.6,0,46,46
2020-11-14 17:33,8,2,2.1,0,100,100
2020-11-14 17:33,6,0,0,0,98,100
2020-11-14 17:33,9,6.7,6.8,0,0,0
2020-11-14 17:33,17,0.3,0.3,0,100,100
2020-11-14 17:33,13,0,0,0,100,100
2020-11-14 17:33,10,0,0,0,74,76
2020-11-14 17:33,11,0,0,1,82,83
2020-11-14 17:33,0,1.4,1.4,1,100,100
2020-11-14 17:33,7,0,0,0,0,0
2020-11-14 17:33,25,7.8,7.3,1,100,100
2020-11-14 17:34,4,8.8,8.5,0,100,100
2020-11-14 17:34,1,0,0,1,0,43
2020-11-14 17:34,9,0,0,1,98,96
2020-11-14 17:34,11,11.8,11.8,1,0,0
2020-11-14 17:34,3,0,0,0,100,100
2020-11-14 17:34,1,0,3.1,0,100,100
2020-11-14 17:34,7,2.8,4,0,93,41
2020-11-14 17:34,10,1.5,1.5,0,100,100
2020-11-14 17:34,4,1.6,1.7,0,100,100
2020-11-14 17:34,18,0.1,0.1,1,89,98
2020-11-14 17:34,56,0.5,0.4,1,100,100
2020-11-14 17:34,10,0,0,0,100,90
2020-11-14 17:34,4,0,0,0,36,35
2020-11-14 17:34,9,0,0,0,75,75
2020-11-14 17:34,17,0,0,0,98,100
2020-11-14 17:34,10,1.9,1.9,0,100,100
2020-11-14 17:34,6,7,7.1,1,100,100
2020-11-14 17:35,9,4.2,4.1,0,100,100
2020-11-14 17:35,39,21.8,15.8,1,100,100
2020-11-14 17:35,53,9,1.8,0,100,100
2020-11-14 17:35,25,0,0,0,100,100
2020-11-14 17:35,15,0.2,0.2,1,40,41
2020-11-14 17:35,19,6.1,6,0,100,100
2020-11-14 17:35,NaN,2.2,2.3,0,100,100
2020-11-14 17:35,4,6.1,6.1,0,0,0
2020-11-14 17:35,15,0,0,0,100,100
2020-11-14 17:35,19,0,0,1,12,0
2020-11-14 17:35,15,0,0,1,100,100
2020-11-14 17:35,2,0,0,0,38,69
2020-11-14 17:36,31,0,0,1,100,100
2020-11-14 17:36,15,3.6,3.7,0,100,100
2020-11-14 17:36,20,6.9,7.4,1,0,0
2020-11-14 17:36,9,4.1,4.2,0,100,100
2020-11-14 17:36,10,9.6,9.6,0,87,86
2020-11-14 17:36,2,0,0,0,98,98
2020-11-14 17:36,84,0,0,1,98,100
2020-11-14 17:36,8,0.2,0.2,0,44,73
2020-11-14 17:36,8,10,10.1,1,0,0
2020-11-14 17:37,11,5.2,5.4,1,94,100
2020-11-14 17:37,77,0.1,1.9,1,99,95
2020-11-14 17:37,9,0,0,0,93,96
2020-11-14 17:37,22,0,0,1,100,100
2020-11-14 17:37,12,0.1,0.1,0,99,100
2020-11-14 17:37,14,0,0,0,75,83
2020-11-14 17:37,14,6.6,6.6,1,100,71
2020-11-14 17:37,10,5.8,5.8,0,100,100
2020-11-14 17:37,2,0.1,0.1,0,100,100
2020-11-14 17:38,8,0,0,0,96,99
2020-11-14 17:38,5,0,0,0,99,100
2020-11-14 17:38,4,0,0,0,96,100
2020-11-14 17:38,15,0,0,1,96,100
2020-11-14 17:38,4,3,3,0,28,32
2020-11-14 17:38,4,0,0,0,100,100
2020-11-14 17:38,11,2.1,2.1,1,71,90
2020-11-14 17:38,5,4.1,4.2,0,100,100
2020-11-14 17:38,5,0.7,0.7,0,0,0
2020-11-14 17:38,3,0,0,0,100,100
2020-11-14 17:38,11,0,0,0,100,100
2020-11-14 17:38,26,0,0,0,100,100
2020-11-14 17:38,6,0,0,0,0,100
2020-11-14 17:38,NaN,0,0,0,98,95
2020-11-14 17:38,6,3.2,3.2,0,59,57
2020-11-14 17:38,11,10.2,10.2,0,100,100
2020-11-14 17:38,22,0,0,0,100,100
2020-11-14 17:38,12,0,0,1,31,37
2020-11-14 17:39,9,0,0,1,100,36
2020-11-14 17:39,35,6.2,7.8,1,0,0
2020-11-14 17:39,3,0.1,0.1,0,100,100
2020-11-14 17:39,4,0,0,0,53,54
2020-11-14 17:39,13,0,0,0,100,100
2020-11-14 17:39,14,7.1,7,0,100,100
2020-11-14 17:39,3,0,0,0,80,97
2020-11-14 17:39,35,19.2,15.6,1,97,100
2020-11-14 17:39,7,5.1,5.1,0,90,95
2020-11-14 17:39,1,7.9,7.5,1,20,20
2020-11-14 17:39,3,1.4,1.3,0,100,100
2020-11-14 17:39,42,0,0,1,79,71
2020-11-14 17:40,51,0,0,0,75,95
2020-11-14 17:40,6,0,0,0,86,87
2020-11-14 17:40,6,1.3,1.3,0,100,99
2020-11-14 17:40,13,0,0,1,98,32
2020-11-14 17:40,3,0,0,0,69,0
2020-11-14 17:40,13,0,0,0,100,100
2020-11-14 17:40,18,26.9,25.3,1,14,0
2020-11-14 17:40,51,23.9,0.1,0,100,100
2020-11-14 17:40,14,2,0.1,0,68,68
2020-11-14 17:40,10,6.7,5.6,1,0,0
2020-11-14 17:41,24,0.4,0.4,0,100,100
2020-11-14 17:41,10,4.6,4.6,1,62,63
2020-11-14 17:41,14,0.6,0.6,0,89,100
2020-11-14 17:41,11,0,0,1,100,100
2020-11-14 17:41,13,6.1,6.3,0,100,100
2020-11-14 17:41,NaN,64.4,13.3,0,0,0
2020-11-14 17:41,12,0,0,0,99,100
2020-11-14 17:41,6,0,0,0,56,86
2020-11-14 17:41,9,7.3,7.3,1,99,100
2020-11-14 17:41,3,1.9,1.6,0,84,100
2020-11-14 17:41,1,1.7,1.6,0,100,100
2020-11-14 17:41,3,0.4,0.4,0,0,0
2020-11-14 17:41,4,2.5,2.4,0,100,100
2020-11-14 17:42,15,0.2,0.2,1,100,73
2020-11-14 17:42,39,4.6,4.7,0,47,47
2020-11-14 17:42,1,2.5,2.5,0,100,100
2020-11-14 17:42,12,0,0,0,100,100
2020-11-14 17:42,8,0,0,0,100,100
2020-11-14 17:42,6,0,0,1,99,74
2020-11-14 17:42,4,0,0,1,90,100
2020-11-14 17:42,29,5.1,5.6,1,94,100
2020-11-14 17:42,17,0,0,0,100,100
2020-11-14 17:43,26,0,0,0,100,100
2020-11-14 17:43,58,1.9,1.9,1,58,60
2020-11-14 17:43,28,2.1,2.1,1,98,53
2020-11-14 17:43,25,5.2,5.2,0,100,100
2020-11-14 17:43,12,6.6,6.6,1,100,100
2020-11-14 17:43,14,0,0,1,96,100
2020-11-14 17:43,6,1.8,1.8,1,76,96
2020-11-14 17:43,1,0,0,0,73,94
2020-11-14 17:43,28,6.5,4.5,1,100,100
2020-11-14 17:44,9,5.9,5.9,1,96,97
2020-11-14 17:44,1,0,0,0,96,100
2020-11-14 17:44,21,15.5,13,1,100,100
2020-11-14 17:44,6,0,0,1,100,100
2020-11-14 17:44,51,0.1,17.2,0,100,100
2020-11-14 17:44,8,0.1,0.1,0,30,40
2020-11-14 17:44,9,0.1,0.1,1,97,100
2020-11-14 17:44,19,16,69.9,1,52,49
2020-11-14 17:44,12,1.6,1.6,0,100,100
2020-11-14 17:44,1,0,0,1,0,45
2020-11-14 17:44,10,0,0,0,100,100
2020-11-14 17:44,7,0,41.5,1,100,100
2020-11-14 17:44,80,8.2,2.5,1,100,33
2020-11-14 17:44,6,2,2.5,0,71,71
2020-11-14 17:45,7,0,0,1,0,0
2020-11-14 17:45,14,1.8,2.5,1,95,0
2020-11-14 17:45,2,0,0,0,64,89
2020-11-14 17:45,3,1.7,1.8,0,100,100
2020-11-14 17:45,16,10.3,10.9,1,97,98
2020-11-14 17:46,4,19.2,19.1,0,44,44
2020-11-14 17:46,16,7.5,7.5,1,27,37
2020-11-14 17:46,18,0,0,1,99,100
2020-11-14 17:46,55,5.1,5.1,0,100,100
2020-11-14 17:46,8,0,0,1,100,100
2020-11-14 17:46,21,30.7,29.5,1,0,0
2020-11-14 17:46,13,3.4,3.4,1,36,38
2020-11-14 17:46,7,0,0,1,62,90
2020-11-14 17:46,1,0,0,0,100,100
2020-11-14 17:46,48,0,0,1,99,100
2020-11-14 17:46,59,16.4,16.3,1,0,0
2020-11-14 17:46,3,0.1,0.1,0,91,100
2020-11-14 17:47,17,4.9,4.9,1,60,85
2020-11-14 17:47,12,0,0,0,0,0
2020-11-14 17:47,2,0,0,0,100,100
2020-11-14 17:47,1,0,0,1,7,61
2020-11-14 17:47,16,0.1,0.1,0,100,100
2020-11-14 17:47,18,5.1,5,1,100,47
2020-11-14 17:47,4,3.2,3.2,1,100,100
2020-11-14 17:47,4,0,0,0,100,100
2020-11-14 17:47,15,0,0,0,82,77
2020-11-14 17:47,20,3.8,5,1,61,66
2020-11-14 17:47,6,0,0.1,0,100,100
2020-11-14 17:47,15,2.5,2.5,0,100,100
2020-11-14 17:48,8,4.2,4.2,0,100,100
2020-11-14 17:48,4,1.8,4,0,100,100
2020-11-14 17:48,12,0,1.7,0,84,84
2020-11-14 17:48,39,5.7,6.3,0,0,0
2020-11-14 17:48,8,0,0,0,100,100
2020-11-14 17:48,51,4.3,16.5,1,100,100
2020-11-14 17:48,21,0.6,0.5,1,0,0
2020-11-14 17:49,13,0.1,0.1,0,100,100
2020-11-14 17:49,5,5.4,5.6,0,100,100
2020-11-14 17:49,22,8.4,7.3,0,64,100
2020-11-14 17:49,3,0,0,0,100,100
2020-11-14 17:49,11,0,0,1,100,49
2020-11-14 17:49,48,19.3,24.4,1,71,71
2020-11-14 17:49,12,0.8,0.8,0,100,100
2020-11-14 17:49,7,1.8,3.9,0,100,100
2020-11-14 17:49,8,0,0,0,37,37
2020-11-14 17:49,13,4.6,5.6,0,13,12
2020-11-14 17:49,9,8,8.1,0,17,15
2020-11-14 17:49,8,0,0,0,0,0
2020-11-14 17:49,16,12,12,0,100,100
2020-11-14 17:49,3,0,0,0,100,100
2020-11-14 17:50,8,0,0,0,6,10
2020-11-14 17:50,5,0,0,1,83,84
2020-11-14 17:50,17,0,0,0,100,100
2020-11-14 17:50,14,0,0,0,96,96
2020-11-14 17:50,8,0,0,1,0,0
2020-11-14 17:50,39,1.3,2.4,0,100,63
2020-11-14 17:50,11,0,0,0,89,100
2020-11-14 17:51,11,0,0,1,98,100
2020-11-14 17:51,11,1.4,1.4,0,100,100
2020-11-14 17:51,23,5.3,5.4,1,93,95
2020-11-14 17:51,33,0.1,1.5,0,67,67
2020-11-14 17:51,26,0,0,1,100,100
2020-11-14 17:51,6,2,1.9,0,100,100
2020-11-14 17:51,11,0,0,1,100,100
2020-11-14 17:51,20,16.4,15.8,1,0,0
2020-11-14 17:51,4,0,0,0,3,4
2020-11-14 17:51,8,0,0,1,100,100
2020-11-14 17:51,0,0,0,0,100,100
2020-11-14 17:51,10,0,0,0,0,0
2020-11-14 17:51,NaN,0,0,0,100,100
2020-11-14 17:51,4,0,0,1,100,100
2020-11-14 17:51,4,0,0,0,100,100
2020-11-14 17:52,24,0,0,0,100,100
2020-11-14 17:52,6,0,0,0,100,0
2020-11-14 17:52,4,0,0,0,100,100
2020-11-14 17:52,46,87.2,0,1,0,0
2020-11-14 17:52,20,0.2,0.2,0,0,0
2020-11-14 17:52,4,0,0,1,100,100
2020-11-14 17:52,5,6.2,5.8,0,79,80
2020-11-14 17:53,2,0,0,0,100,100
2020-11-14 17:53,54,0,0,1,16,95
2020-11-14 17:53,6,4.7,4.7,0,23,22
2020-11-14 17:53,0,0,0,0,100,100
2020-11-14 17:53,42,1.4,10.5,1,100,100
2020-11-14 17:53,20,0,0,1,100,100
2020-11-14 17:53,4,6.1,5.5,0,94,100
2020-11-14 17:53,4,0,0,1,40,100
2020-11-14 17:53,58,9.4,0.4,1,100,56
2020-11-14 17:53,67,14.3,0,0,0,95
2020-11-14 17:53,3,6.2,6.3,0,98,100
